日付,コ_ド,_柄名,市_·商品区分,33__コ_ド,33__区分,17__コ_ド,17__区分,_模コ_ド,_模区分
20220729,1719,安藤·_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1720,_急建_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1721,コムシスホ_ルディングス,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1723,日本_技,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1724,シンクレイヤ,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1726,ビ_ア_ルホ_ルディングス,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1730,麻生フオ_ムクリ_ト,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1736,オ_テック,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1739,メルディアＤＣ,グロ_ス（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1743,コ_アツ工_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1757,中小企_ホ_ルディングス,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1758,太洋基_工_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1762,高松コンストラクショングル_プ,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1764,工藤建_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1766,_建コ_ポレ_ション,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1768,ソネック,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1770,藤田エンジニアリング,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1773,ワイ·ティ_·エル·コ_ポレ_ション·バ_ハッド,プライム（外国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1775,富士古河Ｅ＆Ｃ,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1776,三井住建道路,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1780,ヤマウラ,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1783,アジアゲ_トホ_ルディングス,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1786,オリエンタル白石,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1787,ナカボ_テック,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1788,三_工_社,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1789,ＥＴＳホ_ルディングス,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1793,大本_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1795,マサル,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1798,守谷商会,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1799,第一建_工_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1801,大成建_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1802,大林_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1803,清水建_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1805,__建_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1807,佐藤渡_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1808,_谷工コ_ポレ_ション,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1810,松井建_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1811,_高_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1812,鹿_建_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1813,不_テトラ,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1814,大末建_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1815,_建建_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1820,西松建_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1821,三井住友建_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1822,大_建_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1826,佐田建_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1827,ナカノフド_建_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1828,田_工_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1833,奥村_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1835,__工_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1840,土屋ホ_ルディングス,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1841,サンユ_建_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1844,大盛工_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1847,イチケン,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1848,富士ピ_·エス,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1850,南海辰村建_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1852,_沼_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1853,森_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1860,_田建_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1861,熊谷_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1866,北野建_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1867,植木_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1870,矢作建_工_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1871,ピ_エス三菱,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1873,日本ハウスホ_ルディングス,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1878,大_建_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1879,新日本建_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1882,__道路工_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1884,日本道路,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1885,__建_工_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1887,日本国土__,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1888,若_建_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1890,_洋建_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1893,五洋建_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1897,金下建_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1898,世__急工_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1899,福田_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1904,大成温_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1905,テノックス,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1909,日本ドライケミカル,スタンダ_ド（内国株式）,3600,_械,8,_械 ,7,TOPIX Small 2
20220729,1911,住友林_,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1914,日本基_技_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1921,巴コ_ポレ_ション,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1925,大和ハウス工_,プライム（内国株式）,2050,建__,3,建_·_材 ,2,TOPIX Large70
20220729,1926,ライト工_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1928,_水ハウス,プライム（内国株式）,2050,建__,3,建_·_材 ,2,TOPIX Large70
20220729,1929,日特建_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1930,北___工事,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1934,ユアテック,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1938,日本リ_テック,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1939,四_工,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1941,中_工,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1942,__工,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1944,きんでん,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1945,_京エネシス,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1946,ト_エネック,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1948,弘_社,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1949,住友__,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1950,日本__工_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1951,エクシオグル_プ,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1952,新日本空_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1954,日本工_,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,1959,九_工,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1960,サンテック,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1961,三_工_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1963,日_ホ_ルディングス,プライム（内国株式）,2050,建__,3,建_·_材 ,4,TOPIX Mid400
20220729,1964,中外炉工_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1965,テクノ菱和,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1966,高田工_所,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1967,ヤマト,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1968,太平__,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1969,高砂_学工_,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1971,中央ビルト工_,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,1972,三晃金属工_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1973,ＮＥＣネッツエスアイ,プライム（内国株式）,5250,情_·通信_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,1975,朝日工_社,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1976,明星工_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1979,大_社,プライム（内国株式）,2050,建__,3,建_·_材 ,6,TOPIX Small 1
20220729,1980,ダイダン,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1981,_和日成,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1982,日比谷_合__,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,1992,神田通信_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1994,高_カ_テンウォ_ル工_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,1997,___工_,スタンダ_ド（内国株式）,2050,建__,3,建_·_材 ,-,-
20220729,2001,ニップン,プライム（内国株式）,3050,食料品,1,食品 ,6,TOPIX Small 1
20220729,2002,日清_粉グル_プ本社,プライム（内国株式）,3050,食料品,1,食品 ,4,TOPIX Mid400
20220729,2003,日_富士_粉,スタンダ_ド（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2004,昭和__,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2009,_越_粉,スタンダ_ド（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2031,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン·ダブル·ブル　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2032,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン·ベア　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2033,ＮＥＸＴ　ＮＯＴＥＳ　_国ＫＯＳＰＩ·ダブル·ブル　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2034,ＮＥＸＴ　ＮＯＴＥＳ　_国ＫＯＳＰＩ·ベア　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2036,ＮＥＸＴ　ＮＯＴＥＳ　金先物　ダブル·ブル　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2037,ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2038,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル·ブル　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2039,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2040,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ·ダブル·ブル·ドルヘッジ　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2041,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ·ベア·ドルヘッジ　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2042,ＮＥＸＴ　ＮＯＴＥＳ　__マザ_ズ　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2043,ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（_、ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2044,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当_族（ネットリタ_ン）　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2045,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポ_ル　リ_ト（ネットリタ_ン）　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2046,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ·ダブル·ブル　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2047,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ·ベア　ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2048,ＮＥＸＴ　ＮＯＴＥＳ　野村日本株高配当７０（ドルヘッジ、ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2050,ＮＥＸＴ　ＮＯＴＥＳ　ニッチトップ　中小型日本株（ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2053,中部_料,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2055,日和__,スタンダ_ド（内国株式）,3050,食料品,1,食品 ,-,-
20220729,2060,フィ_ド·ワン,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2065,ＮＥＸＴ　ＮＯＴＥＳ　日本株配当_族（ドルヘッジ、ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2066,ＮＥＸＴ　ＮＯＴＥＳ　__ＲＥＩＴ（ドルヘッジ、ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2067,ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2068,ＮＥＸＴ　ＮＯＴＥＳ　高ベ_タ３０（ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2069,ＮＥＸＴ　ＮＯＴＥＳ　低ベ_タ５０（ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2070,スマ_トＥＳＧ３０女性活_（ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2071,スマ_トＥＳＧ３０_合（ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2072,トップシェアインデックス（ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2073,スマ_トＥＳＧ３０低カ_ボンリスク（ネットリタ_ン）ＥＴＮ,ETF·ETN,-,-,-,-,-,-
20220729,2107,_洋精糖,スタンダ_ド（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2108,日本甜菜_糖,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2109,ＤＭ三井_糖ホ_ルディングス,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2112,_水港精糖,スタンダ_ド（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2114,フジ日本精糖,スタンダ_ド（内国株式）,3050,食料品,1,食品 ,-,-
20220729,2117,日新_糖,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,2120,ＬＩＦＵＬＬ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2121,ミクシィ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,2122,インタ_スペ_ス,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2124,ジェイエイシ_リクル_トメント,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,2127,日本Ｍ＆Ａセンタ_ホ_ルディングス,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,4,TOPIX Mid400
20220729,2130,メンバ_ズ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2134,_キャピタルマネ_ジメント,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2136,ヒップ,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2138,クル_ズ,スタンダ_ド（内国株式）,5250,情_·通信_,10,情_通信·サ_ビスその他 ,-,-
20220729,2139,中_,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2146,ＵＴグル_プ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,2148,アイティメディア,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2150,ケアネット,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2152,幼_活_研究会,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2153,Ｅ·Ｊホ_ルディングス,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2154,_真ビ_ネックスグル_プ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,2156,セ_ラ__告,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2157,コシダカホ_ルディングス,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,2158,ＦＲＯＮＴＥＯ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2159,フルスピ_ド,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2160,ジ_エヌアイグル_プ,グロ_ス（内国株式）,3250,医_品,5,医_品 ,-,-
20220729,2162,ｎｍｓ　ホ_ルディングス,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2163,アルトナ_,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2164,地域新_社,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2168,パソナグル_プ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,2169,ＣＤＳ,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2170,リンクアンドモチベ_ション,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,2173,博展,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2175,エス·エム·エス,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,4,TOPIX Mid400
20220729,2176,イナリサ_チ,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2178,トライステ_ジ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2179,成学社,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2180,サニ_サイドアップグル_プ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2181,パ_ソルホ_ルディングス,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,4,TOPIX Mid400
20220729,2183,リニカル,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,2185,シイエム·シイ,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,2186,ソ_バル,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
